latitude,longitude
39.292,-112.5473
39.292,-112.5472
39.2919,-112.5471
39.2919,-112.547
39.2918,-112.5468
39.2917,-112.5466
39.2917,-112.5465
39.2916,-112.5464
39.2916,-112.5463
39.2915,-112.5462
39.2915,-112.5461
39.2914,-112.5461
39.2913,-112.546
39.2911,-112.5459
39.291,-112.5459
39.2909,-112.5457
39.2909,-112.5456
39.2908,-112.5455
39.2907,-112.5454
39.2907,-112.5453
39.2906,-112.5452
39.2906,-112.5451
39.2905,-112.545
39.2905,-112.5449
39.2905,-112.5448
39.2904,-112.5446
39.2904,-112.5445
39.2903,-112.5443
39.2902,-112.5441
39.2901,-112.544
39.29,-112.5439
39.2899,-112.5438
39.2898,-112.5437
39.2898,-112.5436
39.2897,-112.5435
39.2896,-112.5433
39.2896,-112.5432
39.2896,-112.5431
39.2895,-112.543
39.2894,-112.543
39.2893,-112.543
39.289,-112.5427
39.2889,-112.5426
39.2888,-112.5424
39.2888,-112.5422
39.2887,-112.5421
39.2886,-112.542
39.2885,-112.542
39.2885,-112.5419
39.2884,-112.5418
39.2883,-112.5417
39.2883,-112.5416
39.2882,-112.5414
39.2881,-112.5412
39.2879,-112.5411
39.2878,-112.5409
39.2877,-112.5408
39.2876,-112.5406
39.2875,-112.5405
39.2874,-112.5403
39.2873,-112.5401
39.2872,-112.5401
39.2871,-112.54
39.287,-112.5399
39.2869,-112.5397
39.2868,-112.5397
39.2867,-112.5396
39.2865,-112.5396
39.2864,-112.5394
39.2863,-112.5393
39.2862,-112.5392
39.2861,-112.539
39.286,-112.5388
39.2859,-112.5386
39.2858,-112.5385
39.2857,-112.5383
39.2856,-112.5382
39.2856,-112.5381
39.2855,-112.538
39.2855,-112.5379
39.2854,-112.5378
39.2853,-112.5377
39.2853,-112.5376
39.2851,-112.5375
39.285,-112.5375
39.2849,-112.5374
39.2848,-112.5372
39.2847,-112.5371
39.2846,-112.5369
39.2845,-112.5368
39.2844,-112.5367
39.2844,-112.5367
39.2843,-112.5366
39.2843,-112.5365
39.2842,-112.5364
39.2842,-112.5362
39.2841,-112.5361
39.2841,-112.536
39.284,-112.5359
39.2839,-112.5357
39.2838,-112.5356
39.2838,-112.5354
39.2837,-112.5353
39.2836,-112.535
39.2835,-112.5348
39.2834,-112.5346
39.2833,-112.5344
39.2832,-112.5342
39.2832,-112.5341
39.2831,-112.5339
39.283,-112.5337
39.2829,-112.5336
39.2827,-112.5332
39.2827,-112.533
39.2826,-112.5329
39.2825,-112.5327
39.2825,-112.5325
39.2825,-112.5323
39.2824,-112.5321
39.2823,-112.5319
39.2823,-112.5318
39.2822,-112.5316
39.2822,-112.5314
39.2822,-112.5313
39.2821,-112.5311
39.2821,-112.531
39.2821,-112.5309
39.2821,-112.5307
39.282,-112.5305
39.2819,-112.5304
39.2819,-112.5302
39.2818,-112.53
39.2818,-112.5299
39.2817,-112.5297
39.2817,-112.5297
39.2816,-112.5296
39.2816,-112.5295
39.2816,-112.5294
39.2815,-112.5292
39.2815,-112.5291
39.2814,-112.5289
39.2814,-112.5287
39.2814,-112.5286
39.2814,-112.5284
39.2813,-112.5283
39.2813,-112.5281
39.2813,-112.528
39.2812,-112.5279
39.2811,-112.5275
39.2811,-112.5273
39.281,-112.5271
39.2809,-112.5269
39.2808,-112.5267
39.2807,-112.5265
39.2806,-112.5262
39.2805,-112.526
39.2804,-112.5258
39.2803,-112.5257
39.2802,-112.5255
39.2801,-112.5254
39.28,-112.5253
39.2799,-112.5251
39.2799,-112.5249
39.2798,-112.5248
39.2797,-112.5245
39.2796,-112.5243
39.2795,-112.5241
39.2794,-112.5239
39.2792,-112.5237
39.2791,-112.5236
39.279,-112.5234
39.279,-112.5233
39.2789,-112.5231
39.2788,-112.523
39.2787,-112.5228
39.2787,-112.5226
39.2787,-112.5225
39.2786,-112.5224
39.2786,-112.5222
39.2785,-112.522
39.2785,-112.5218
39.2784,-112.5217
39.2784,-112.5215
39.2782,-112.5211
39.2782,-112.5209
39.2781,-112.5207
39.2781,-112.5205
39.278,-112.5204
39.278,-112.5202
39.278,-112.5199
39.2779,-112.5197
39.2778,-112.5196
39.2777,-112.5194
39.2776,-112.5192
39.2775,-112.5189
39.2774,-112.5187
39.2773,-112.5184
39.2772,-112.5181
39.2771,-112.5179
39.277,-112.5176
39.2769,-112.5174
39.2769,-112.5171
39.2768,-112.5169
39.2768,-112.5167
39.2767,-112.5165
39.2766,-112.5163
39.2764,-112.5161
39.2763,-112.5158
39.2762,-112.5156
39.276,-112.5154
39.2759,-112.5153
39.2758,-112.5151
39.2757,-112.5149
39.2756,-112.5147
39.2754,-112.5144
39.2753,-112.5142
39.2752,-112.514
39.2751,-112.5137
39.2749,-112.5135
39.2747,-112.5129
39.2745,-112.5127
39.2744,-112.5124
39.2743,-112.5122
39.2742,-112.5119
39.2741,-112.5117
39.274,-112.5114
39.2738,-112.5112
39.2737,-112.5109
39.2736,-112.5106
39.2735,-112.5104
39.2735,-112.5101
39.2734,-112.5099
39.2733,-112.5096
39.2732,-112.5093
39.2732,-112.5091
39.2731,-112.5088
39.2729,-112.5086
39.2728,-112.5083
39.2727,-112.5081
39.2726,-112.5079
39.2725,-112.5077
39.2725,-112.5076
39.2724,-112.5074
39.2723,-112.5071
39.2722,-112.5069
39.2722,-112.5066
39.2721,-112.5063
39.272,-112.506
39.2718,-112.5058
39.2717,-112.5055
39.2716,-112.5054
39.2715,-112.5052
39.2713,-112.505
39.2713,-112.5048
39.2712,-112.5046
39.2711,-112.5041
39.2709,-112.5038
39.2708,-112.5035
39.2707,-112.5032
39.2706,-112.5029
39.2704,-112.5027
39.2703,-112.5025
39.2702,-112.5024
39.2701,-112.5022
39.27,-112.502
39.27,-112.5018
39.27,-112.5015
39.2699,-112.5013
39.2699,-112.501
39.2698,-112.5008
39.2698,-112.5005
39.2697,-112.5002
39.2696,-112.4999
39.2695,-112.4997
39.2693,-112.4994
39.2692,-112.4992
39.2691,-112.499
39.269,-112.4987
39.2689,-112.4986
39.2689,-112.4984
39.2688,-112.4982
39.2687,-112.498
39.2687,-112.4978
39.2686,-112.4975
39.2685,-112.4972
39.2684,-112.4969
39.2683,-112.4967
39.2682,-112.4964
39.268,-112.4962
39.2679,-112.4959
39.2678,-112.4957
39.2676,-112.4952
39.2675,-112.495
39.2674,-112.4949
39.2674,-112.4946
39.2673,-112.4944
39.2673,-112.4942
39.2672,-112.4939
39.2671,-112.4936
39.2669,-112.4931
39.2666,-112.4926
39.2665,-112.4923
39.2664,-112.4921
39.2661,-112.4915
39.2658,-112.4909
39.2657,-112.4905
39.2653,-112.49
39.2652,-112.4898
39.2649,-112.4894
39.2647,-112.4887
39.2646,-112.4884
39.2645,-112.4883
39.2643,-112.4876
39.2639,-112.4869
39.2636,-112.4865
39.2633,-112.4861
39.2632,-112.4858
39.2627,-112.4847
39.2626,-112.4844
39.2624,-112.4841
39.262,-112.4835
39.2618,-112.4831
39.2617,-112.4828
39.2616,-112.4825
39.2614,-112.4822
39.2613,-112.482
39.2611,-112.4817
39.2608,-112.4812
39.2607,-112.4809
39.2605,-112.4805
39.2602,-112.4799
39.2601,-112.4796
39.2599,-112.4793
39.2598,-112.479
39.2596,-112.4787
39.2594,-112.4784
39.2593,-112.4781
39.2591,-112.4778
39.2589,-112.4776
39.2587,-112.4773
39.2586,-112.4771
39.2585,-112.4767
39.2583,-112.4764
39.2582,-112.4762
39.2581,-112.4759
39.258,-112.4756
39.2579,-112.4753
39.2578,-112.475
39.2577,-112.4747
39.2577,-112.4744
39.2574,-112.4737
39.2573,-112.4734
39.2573,-112.4731
39.2572,-112.4729
39.2571,-112.4727
39.257,-112.4724
39.2568,-112.4721
39.2567,-112.4717
39.2565,-112.4714
39.2564,-112.471
39.2562,-112.4706
39.2561,-112.4702
39.2559,-112.4698
39.2558,-112.4694
39.2557,-112.4691
39.2555,-112.4686
39.2554,-112.4682
39.2552,-112.4679
39.2551,-112.4674
39.255,-112.4671
39.2548,-112.4667
39.2547,-112.4663
39.2545,-112.466
39.2543,-112.4656
39.2542,-112.4653
39.2541,-112.4649
39.2539,-112.4646
39.2538,-112.4643
39.2536,-112.4641
39.2534,-112.4638
39.2533,-112.4635
39.2531,-112.4633
39.2529,-112.4631
39.2526,-112.4631
39.2524,-112.4629
39.2523,-112.4626
39.2523,-112.4618
39.2523,-112.4615
39.2523,-112.4613
39.2522,-112.461
39.2522,-112.4608
39.2521,-112.4605
39.252,-112.4601
39.2518,-112.4597
39.2516,-112.4594
39.2515,-112.459
39.2513,-112.4586
39.2511,-112.4583
39.2509,-112.458
39.2507,-112.4577
39.2505,-112.4574
39.2503,-112.4571
39.2502,-112.4569
39.25,-112.4566
39.2499,-112.4563
39.2497,-112.4561
39.2496,-112.4558
39.2495,-112.4555
39.2494,-112.4552
39.2493,-112.4548
39.2491,-112.4545
39.2489,-112.4541
39.2487,-112.4538
39.2486,-112.4534
39.2484,-112.4531
39.2482,-112.4528
39.2481,-112.4526
39.2479,-112.4524
39.2479,-112.4521
39.2477,-112.4518
39.2475,-112.4514
39.2474,-112.4509
39.2473,-112.4507
39.2472,-112.4502
39.2471,-112.4498
39.247,-112.4494
39.2469,-112.4491
39.2468,-112.4487
39.2467,-112.4484
39.2465,-112.4479
39.2464,-112.4476
39.2462,-112.4472
39.2461,-112.4469
39.246,-112.4465
39.2458,-112.4462
39.2456,-112.4459
39.2455,-112.4456
39.2453,-112.4453
39.2453,-112.4451
39.2452,-112.4448
39.2452,-112.4444
39.2451,-112.4441
39.2451,-112.4438
39.245,-112.4434
39.2449,-112.4432
39.2448,-112.4429
39.2448,-112.4426
39.2447,-112.4423
39.2446,-112.4419
39.2446,-112.4415
39.2445,-112.4412
39.2444,-112.4409
39.2442,-112.4406
39.2441,-112.4401
39.2439,-112.4397
39.2437,-112.4393
39.2435,-112.4389
39.2434,-112.4385
39.2431,-112.4377
39.2429,-112.4374
39.2427,-112.437
39.2426,-112.4367
39.2424,-112.4364
39.2424,-112.4361
39.2423,-112.4358
39.2422,-112.4355
39.2421,-112.4352
39.242,-112.4349
39.2419,-112.4346
39.2418,-112.4342
39.2417,-112.4338
39.2415,-112.4334
39.2414,-112.4331
39.2412,-112.4327
39.2411,-112.4323
39.2409,-112.4319
39.2408,-112.4315
39.2407,-112.4311
39.2406,-112.4307
39.2404,-112.4303
39.2403,-112.4301
39.2401,-112.4296
39.24,-112.4292
39.2398,-112.4287
39.2398,-112.4284
39.2397,-112.428
39.2395,-112.4277
39.2394,-112.4273
39.2393,-112.4271
39.2391,-112.4266
39.239,-112.4262
39.2388,-112.4258
39.2386,-112.4255
39.2384,-112.4249
39.2382,-112.4247
39.2381,-112.4245
39.238,-112.4241
39.2378,-112.4237
39.2377,-112.4233
39.2376,-112.423
39.2374,-112.4226
39.2373,-112.4221
39.2372,-112.4218
39.237,-112.4214
39.2368,-112.4211
39.2367,-112.4208
39.2365,-112.4205
39.2364,-112.4202
39.2363,-112.4199
39.2361,-112.4197
39.236,-112.4194
39.2358,-112.4192
39.2356,-112.4189
39.2355,-112.4185
39.2353,-112.4182
39.2351,-112.4178
39.2349,-112.4174
39.2348,-112.4171
39.2346,-112.4168
39.2344,-112.4164
39.2343,-112.4161
39.234,-112.4158
39.2339,-112.4154
39.2338,-112.415
39.2337,-112.4146
39.2336,-112.4144
39.2334,-112.4142
39.2332,-112.4137
39.233,-112.4134
39.2327,-112.4127
39.2325,-112.4124
39.2323,-112.4123
39.2322,-112.412
39.2321,-112.4118
39.232,-112.4114
39.232,-112.4111
39.2319,-112.4108
39.2319,-112.4105
39.2318,-112.4101
39.2317,-112.4098
39.2317,-112.4096
39.2316,-112.4093
39.2315,-112.4089
39.2315,-112.4087
39.2314,-112.4084
39.2313,-112.4081
39.2313,-112.4078
39.2312,-112.4075
39.2311,-112.4073
39.231,-112.407
39.2309,-112.4068
39.2309,-112.4065
39.2308,-112.4061
39.2307,-112.4059
39.2305,-112.4057
39.2304,-112.4054
39.2303,-112.4051
39.2302,-112.4048
39.2301,-112.4046
39.23,-112.4043
39.2299,-112.404
39.2299,-112.4037
39.2298,-112.4035
39.2297,-112.4032
39.2296,-112.4026
39.2296,-112.4023
39.2295,-112.402
39.2295,-112.4017
39.2294,-112.4014
39.2293,-112.4011
39.2293,-112.4008
39.2292,-112.4005
39.2291,-112.4003
39.229,-112.4001
39.2289,-112.3998
39.2288,-112.3996
39.2287,-112.3994
39.2287,-112.3991
39.2287,-112.3988
39.2286,-112.3985
39.2285,-112.3981
39.2285,-112.3978
39.2284,-112.3974
39.2285,-112.3972
39.2284,-112.3967
39.2285,-112.3963
39.2284,-112.396
39.2283,-112.3956
39.2283,-112.3954
39.2283,-112.3951
39.2283,-112.3948
39.2282,-112.3946
39.2282,-112.3944
39.2282,-112.3941
39.2282,-112.3938
39.2282,-112.3936
39.2282,-112.3934
39.2281,-112.3931
39.2281,-112.3928
39.2281,-112.3925
39.2281,-112.3923
39.2281,-112.3915
39.2281,-112.3912
39.228,-112.3909
39.228,-112.3905
39.228,-112.3902
39.228,-112.3899
39.228,-112.3895
39.228,-112.3892
39.228,-112.3889
39.228,-112.3886
39.228,-112.3883
39.228,-112.3879
39.228,-112.3876
39.228,-112.3874
39.228,-112.3871
39.228,-112.3869
39.228,-112.3866
39.228,-112.3863
39.228,-112.386
39.2279,-112.3858
39.2279,-112.3855
39.2279,-112.3852
39.2279,-112.3849
39.2279,-112.3846
39.2279,-112.3843
39.2279,-112.3841
39.2278,-112.3838
39.2278,-112.3835
39.2277,-112.3832
39.2277,-112.383
39.2276,-112.3827
39.2275,-112.3824
39.2274,-112.3821
39.2273,-112.3818
39.2273,-112.3815
39.2271,-112.3809
39.2271,-112.3806
39.2271,-112.3804
39.227,-112.3801
39.227,-112.3798
39.227,-112.3795
39.227,-112.3793
39.227,-112.379
39.227,-112.3787
39.227,-112.3784
39.227,-112.3781
39.227,-112.3778
39.2269,-112.3775
39.2269,-112.3773
39.2269,-112.377
39.2268,-112.3768
39.2268,-112.3765
39.2267,-112.3762
39.2266,-112.376
39.2265,-112.3757
39.2265,-112.3755
39.2264,-112.3753
39.2263,-112.3751
39.2262,-112.3749
39.2262,-112.3747
39.2261,-112.3746
39.2261,-112.3743
39.2261,-112.3741
39.2261,-112.3738
39.2261,-112.3736
39.226,-112.3734
39.226,-112.3732
39.2259,-112.373
39.2259,-112.3727
39.2259,-112.3725
39.2259,-112.3721
39.2259,-112.3718
39.2259,-112.3715
39.2259,-112.3712
39.2259,-112.3709
39.2259,-112.3706
39.2259,-112.3703
39.2259,-112.3701
39.2259,-112.3698
39.226,-112.3695
39.226,-112.3691
39.2259,-112.3688
39.2258,-112.3685
39.2258,-112.3682
39.2257,-112.3679
39.2257,-112.3676
39.2256,-112.3673
39.2256,-112.367
39.2256,-112.3668
39.2256,-112.3666
39.2255,-112.3663
39.2255,-112.3661
39.2255,-112.3659
39.2255,-112.3656
39.2255,-112.3653
39.2255,-112.3651
39.2255,-112.3649
39.2255,-112.3647
39.2255,-112.3645
39.2254,-112.3643
39.2254,-112.364
39.2253,-112.3637
39.2252,-112.3634
39.2252,-112.3631
39.2252,-112.3629
39.2252,-112.3625
39.2252,-112.3619
39.2252,-112.3616
39.2252,-112.3613
39.2251,-112.361
39.2251,-112.3608
39.2251,-112.3605
39.225,-112.3602
39.2249,-112.3598
39.2248,-112.3594
39.2247,-112.3591
39.2246,-112.3589
39.2246,-112.3587
39.2245,-112.3584
39.2242,-112.3583
39.2242,-112.3578
39.2243,-112.3575
39.224,-112.3573
39.224,-112.3571
39.2239,-112.3571
39.2238,-112.3569
39.2237,-112.3567
39.2237,-112.3564
39.2236,-112.3562
39.2236,-112.3559
39.2236,-112.3557
39.2235,-112.3555
39.2235,-112.3553
39.2234,-112.3549
39.2234,-112.3546
39.2234,-112.3543
39.2234,-112.3541
39.2234,-112.3539
39.2235,-112.3543
39.2235,-112.3544
39.2236,-112.3544
39.2232,-112.3536
39.223,-112.3532
39.2229,-112.3528
39.2227,-112.3525
39.2226,-112.3522
39.2225,-112.352
39.2224,-112.3517
39.2223,-112.3514
39.2223,-112.3512
39.2223,-112.351
39.2222,-112.3508
39.2222,-112.3505
39.2222,-112.3503
39.2221,-112.3501
39.222,-112.3499
39.2219,-112.3497
39.2218,-112.3494
39.2217,-112.3492
39.2217,-112.349
39.2217,-112.3488
39.2216,-112.3487
39.2215,-112.3484
39.2213,-112.3481
39.2212,-112.3478
39.2212,-112.3475
39.2213,-112.3473
39.2213,-112.3471
39.2214,-112.3469
39.2214,-112.3466
39.2213,-112.3464
39.2213,-112.3462
39.2213,-112.346
39.2213,-112.3458
39.2212,-112.3456
39.2212,-112.3454
39.2212,-112.3452
39.2212,-112.345
39.2212,-112.3446
39.2212,-112.3444
39.2212,-112.3441
39.2212,-112.3439
39.2212,-112.3436
39.2212,-112.3433
39.2211,-112.3431
39.2211,-112.3428
39.2211,-112.3426
39.2212,-112.3423
39.2212,-112.3421
39.2211,-112.3418
39.2211,-112.3415
39.221,-112.3412
39.221,-112.3409
39.2209,-112.3407
39.2209,-112.3404
39.2209,-112.3401
39.2209,-112.3399
39.2209,-112.3397
39.2209,-112.3395
39.2208,-112.3393
39.2208,-112.3391
39.2208,-112.3389
39.2207,-112.3388
39.2207,-112.3387
39.2207,-112.3385
39.2206,-112.3383
39.2206,-112.3382
39.2205,-112.338
39.2204,-112.3378
39.2204,-112.3376
39.2203,-112.3374
39.2203,-112.3371
39.2202,-112.3368
39.2202,-112.3365
39.2202,-112.3363
39.2202,-112.336
39.2202,-112.3358
39.2202,-112.3356
39.2201,-112.3353
39.2199,-112.335
39.2198,-112.3347
39.2197,-112.3345
39.2196,-112.3343
39.2195,-112.3342
39.2193,-112.334
39.2192,-112.3339
39.2191,-112.3338
39.219,-112.3337
39.2189,-112.3335
39.2188,-112.3333
39.2188,-112.3331
39.2187,-112.3329
39.2187,-112.3327
39.2187,-112.3324
39.2187,-112.3322
39.2186,-112.332
39.2186,-112.3319
39.2185,-112.3318
39.2185,-112.3316
39.2184,-112.3315
39.2184,-112.3313
39.2183,-112.3311
39.2183,-112.3309
39.2183,-112.3307
39.2182,-112.3305
39.2181,-112.3303
39.218,-112.3301
39.218,-112.33
39.2179,-112.3299
39.2177,-112.3297
39.2176,-112.3296
39.2175,-112.3294
39.2175,-112.3292
39.2174,-112.329
39.2173,-112.3289
39.2173,-112.3288
39.2172,-112.3287
39.2172,-112.3287
39.2172,-112.3285
39.2171,-112.3284
39.2171,-112.3282
39.217,-112.3281
39.2169,-112.3279
39.2169,-112.3278
39.2169,-112.3277
39.2169,-112.3276
39.217,-112.3274
39.2171,-112.3274
39.217,-112.3274
39.217,-112.3273
39.217,-112.3271
39.2169,-112.3269
39.2169,-112.3266
39.2169,-112.3264
39.2169,-112.3262
39.2169,-112.3259
39.2169,-112.3258
39.2168,-112.3257
39.2167,-112.3257
39.2167,-112.3255
39.2167,-112.3252
39.2167,-112.325
39.2167,-112.3249
39.2167,-112.3247
39.2167,-112.3243
39.2167,-112.3241
39.2167,-112.3239
39.2168,-112.3237
39.2168,-112.3235
39.2169,-112.3234
39.2169,-112.3233
