latitude,longitude
39.2304,-112.4399
39.2305,-112.4401
39.2305,-112.4403
39.2305,-112.4404
39.2305,-112.4405
39.2304,-112.4407
39.2303,-112.4409
39.2303,-112.4411
39.2303,-112.4414
39.2303,-112.4417
39.2303,-112.4419
39.2303,-112.4421
39.2303,-112.4422
39.2303,-112.4424
39.2301,-112.4425
39.23,-112.4427
39.2299,-112.443
39.23,-112.4433
39.23,-112.4435
39.23,-112.4437
39.23,-112.4439
39.2299,-112.444
39.2298,-112.4442
39.2296,-112.4443
39.2296,-112.4444
39.2295,-112.4446
39.2295,-112.4447
39.2295,-112.4448
39.2295,-112.445
39.2295,-112.4452
39.2294,-112.4453
39.2294,-112.4456
39.2293,-112.4458
39.2293,-112.446
39.2293,-112.4463
39.2292,-112.4465
39.2292,-112.4466
39.2292,-112.4468
39.2291,-112.4469
39.2291,-112.4471
39.229,-112.4474
39.229,-112.4476
39.229,-112.4478
39.2291,-112.448
39.2292,-112.4482
39.2293,-112.4483
39.2293,-112.4485
39.2293,-112.4488
39.2292,-112.449
39.2291,-112.4492
39.2291,-112.4494
39.229,-112.4496
39.2292,-112.4499
39.2293,-112.4501
39.2293,-112.4502
39.2293,-112.4504
39.2293,-112.4506
39.2293,-112.4508
39.2292,-112.451
39.2291,-112.4512
39.2291,-112.4513
39.2291,-112.4515
39.2291,-112.4517
39.2291,-112.4518
39.2291,-112.452
39.2291,-112.4522
39.2291,-112.4524
39.2291,-112.4525
39.2291,-112.4527
39.2291,-112.4529
39.2291,-112.4531
39.2291,-112.4532
39.229,-112.4534
39.229,-112.4536
39.229,-112.4537
39.2289,-112.4539
39.2289,-112.4541
39.229,-112.4542
39.229,-112.4544
39.2289,-112.4545
39.2289,-112.4546
39.2288,-112.4548
39.2288,-112.455
39.2287,-112.4552
39.2286,-112.4554
39.2286,-112.4556
39.2286,-112.4558
39.2287,-112.4561
39.2287,-112.4562
39.2287,-112.4564
39.2287,-112.4566
39.2286,-112.4568
39.2287,-112.4572
39.2287,-112.4576
39.2287,-112.4578
39.2288,-112.458
39.2287,-112.4583
39.2287,-112.4585
39.2287,-112.4586
39.2287,-112.4588
39.2287,-112.459
39.2286,-112.4592
39.2286,-112.4595
39.2286,-112.4598
39.2286,-112.46
39.2285,-112.4603
39.2285,-112.4605
39.2284,-112.4608
39.2283,-112.461
39.2284,-112.4612
39.2283,-112.4614
39.2284,-112.4616
39.2284,-112.4618
39.2284,-112.462
39.2284,-112.4623
39.2284,-112.4625
39.2284,-112.4628
39.2284,-112.4631
39.2284,-112.4632
39.2285,-112.4634
39.2285,-112.4636
39.2285,-112.4636
39.2285,-112.4637
39.2285,-112.464
39.2285,-112.4642
39.2285,-112.4645
39.2285,-112.4648
39.2285,-112.465
39.2285,-112.4651
39.2285,-112.4652
39.2284,-112.4652
39.2284,-112.4653
39.2283,-112.4655
39.2283,-112.4657
39.2283,-112.466
39.2283,-112.4663
39.2283,-112.4666
39.2283,-112.4669
39.2284,-112.4671
39.2283,-112.4673
39.2283,-112.4675
39.2283,-112.4676
39.2283,-112.4678
39.2283,-112.4679
39.2282,-112.4681
39.2282,-112.4681
39.2281,-112.4682
39.2282,-112.4684
39.2284,-112.4687
39.2283,-112.4692
39.2283,-112.4695
39.2283,-112.4699
39.2283,-112.4701
39.2283,-112.4702
39.2283,-112.4703
39.2284,-112.4704
39.2284,-112.4705
39.2285,-112.4708
39.2286,-112.4713
39.2286,-112.4715
39.2286,-112.4717
39.2287,-112.4718
39.2287,-112.4718
39.2287,-112.4719
39.2287,-112.472
39.2287,-112.4722
39.2287,-112.4725
39.2286,-112.4727
39.2286,-112.473
39.2286,-112.4733
39.2286,-112.4735
39.2286,-112.4737
39.2287,-112.4738
39.2287,-112.474
39.2287,-112.4741
39.2287,-112.4743
39.2286,-112.4745
39.2286,-112.4747
39.2285,-112.4748
39.2285,-112.475
39.2285,-112.4752
39.2285,-112.4754
39.2285,-112.4757
39.2284,-112.4759
39.2284,-112.4761
39.2283,-112.4762
39.2283,-112.4764
39.2284,-112.4765
39.2284,-112.4766
39.2284,-112.4768
39.2284,-112.4771
39.2283,-112.4773
39.2282,-112.4775
39.2281,-112.4777
39.2281,-112.4779
39.2282,-112.4782
39.2282,-112.4783
39.2282,-112.4785
39.2282,-112.4788
39.2282,-112.4791
39.228,-112.4794
39.2279,-112.4796
39.2279,-112.4798
39.2279,-112.48
39.2279,-112.4801
39.228,-112.4802
39.228,-112.4804
39.2279,-112.4806
39.2278,-112.4809
39.2277,-112.4812
39.2277,-112.4815
39.2277,-112.4817
39.2278,-112.4818
39.2278,-112.4819
39.2279,-112.482
39.2278,-112.4821
39.2278,-112.4822
39.2277,-112.4825
39.2276,-112.4827
39.2276,-112.483
39.2276,-112.4832
39.2276,-112.4834
39.2276,-112.4835
39.2276,-112.4835
39.2276,-112.4836
39.2275,-112.4837
39.2275,-112.4839
39.2274,-112.4841
39.2274,-112.4843
39.2273,-112.4845
39.2274,-112.4848
39.2274,-112.4848
39.2273,-112.4849
39.2272,-112.485
39.2272,-112.4852
39.2272,-112.4853
39.2272,-112.4856
39.2272,-112.4858
39.2272,-112.486
39.2272,-112.4862
39.2272,-112.4864
39.2271,-112.4866
39.2271,-112.4868
39.227,-112.4869
39.227,-112.4871
39.2269,-112.4872
39.2269,-112.4874
39.2269,-112.4876
39.2268,-112.4878
39.2268,-112.488
39.2268,-112.4882
39.2267,-112.4884
39.2267,-112.4887
39.2267,-112.4889
39.2266,-112.4891
39.2266,-112.4893
39.2266,-112.4891
39.226,-112.4897
39.2261,-112.4898
39.2261,-112.4899
39.2262,-112.4899
39.2262,-112.4902
39.2262,-112.4904
39.2263,-112.4907
39.2263,-112.4909
39.2264,-112.4913
39.2263,-112.4915
39.2262,-112.4917
39.2262,-112.4918
39.2261,-112.492
39.226,-112.4922
39.2261,-112.4925
39.2262,-112.4927
39.2263,-112.4929
