latitude,longitude
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1152,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3696
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.1151,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3695
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.1149,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
39.115,-112.3694
